ABUNDANCE,BIOMAS,valid_name,SAMPLE_DESC,LATITUDE,LONGITUDE,DAY,MONTH,YEAR
92,,Pseudotsuga menziesii,DFGY_GP07_1_1994_34547,46.550193,-121.971455,1,8,1994
86,,Pseudotsuga menziesii,DFGY_GP07_1_1999_36373,46.550193,-121.971455,1,8,1999
83,,Pseudotsuga menziesii,DFGY_GP07_1_2005_38565,46.550193,-121.971455,1,8,2005
79,,Pseudotsuga menziesii,DFGY_GP07_1_2010_40391,46.550193,-121.971455,1,8,2010
411,,Pseudotsuga menziesii,DFGY_GP09_1_1927_10044,46.551836,-121.982042,1,7,1927
410,,Pseudotsuga menziesii,DFGY_GP09_1_1932_11749,46.551836,-121.982042,1,3,1932
1,,Pseudotsuga menziesii,DFGY_GP09_1_1932_11871,46.551836,-121.982042,1,7,1932
374,,Pseudotsuga menziesii,DFGY_GP09_1_1937_13547,46.551836,-121.982042,1,2,1937
318,,Pseudotsuga menziesii,DFGY_GP09_1_1943_15766,46.551836,-121.982042,1,3,1943
10,,Pseudotsuga menziesii,DFGY_GP09_1_1948_17624,46.551836,-121.982042,1,4,1948
288,,Pseudotsuga menziesii,DFGY_GP09_1_1952_19238,46.551836,-121.982042,1,9,1952
268,,Pseudotsuga menziesii,DFGY_GP09_1_1957_21002,46.551836,-121.982042,1,7,1957
254,,Pseudotsuga menziesii,DFGY_GP09_1_1983_30529,46.551836,-121.982042,1,8,1983
188,,Pseudotsuga menziesii,DFGY_GP09_1_1989_32721,46.551836,-121.982042,1,8,1989
176,,Pseudotsuga menziesii,DFGY_GP09_1_1994_34547,46.551836,-121.982042,1,8,1994
149,,Pseudotsuga menziesii,DFGY_GP09_1_1999_36373,46.551836,-121.982042,1,8,1999
1,,Pseudotsuga menziesii,DFGY_GP09_1_2005_38565,46.551836,-121.982042,1,8,2005
141,,Pseudotsuga menziesii,DFGY_GP09_1_2005_38596,46.551836,-121.982042,1,9,2005
137,,Pseudotsuga menziesii,DFGY_GP09_1_2010_40391,46.551836,-121.982042,1,8,2010
18,,Pinus monticola,DFGY_MH01_1_1930_10990,45.306959,-121.906295,1,2,1930
325,,Pseudotsuga menziesii,DFGY_MH01_1_1930_10990,45.306959,-121.906295,1,2,1930
18,,Pinus monticola,DFGY_MH01_1_1934_12632,45.306959,-121.906295,1,8,1934
325,,Pseudotsuga menziesii,DFGY_MH01_1_1934_12632,45.306959,-121.906295,1,8,1934
18,,Pinus monticola,DFGY_MH01_1_1939_14427,45.306959,-121.906295,1,7,1939
288,,Pseudotsuga menziesii,DFGY_MH01_1_1939_14427,45.306959,-121.906295,1,7,1939
15,,Pinus monticola,DFGY_MH01_1_1945_16438,45.306959,-121.906295,1,1,1945
235,,Pseudotsuga menziesii,DFGY_MH01_1_1945_16438,45.306959,-121.906295,1,1,1945
3,,Pinus monticola,DFGY_MH01_1_1952_19054,45.306959,-121.906295,1,3,1952
208,,Pseudotsuga menziesii,DFGY_MH01_1_1952_19054,45.306959,-121.906295,1,3,1952
186,,Pseudotsuga menziesii,DFGY_MH01_1_1965_23924,45.306959,-121.906295,1,7,1965
124,,Pseudotsuga menziesii,DFGY_MH01_1_1971_26177,45.306959,-121.906295,1,9,1971
111,,Pseudotsuga menziesii,DFGY_MH01_1_1984_30864,45.306959,-121.906295,1,7,1984
1,,Pseudotsuga menziesii,DFGY_MH01_1_1984_30926,45.306959,-121.906295,1,9,1984
98,,Pseudotsuga menziesii,DFGY_MH01_1_1989_32752,45.306959,-121.906295,1,9,1989
1,,Pseudotsuga menziesii,DFGY_MH01_1_1994_34516,45.306959,-121.906295,1,7,1994
92,,Pseudotsuga menziesii,DFGY_MH01_1_1994_34608,45.306959,-121.906295,1,10,1994
90,,Pseudotsuga menziesii,DFGY_MH01_1_1999_36434,45.306959,-121.906295,1,10,1999
83,,Pseudotsuga menziesii,DFGY_MH01_1_2005_38565,45.306959,-121.906295,1,8,2005
15,,Pinus monticola,DFGY_MH02_1_1930_10990,45.30713,-121.907223,1,2,1930
439,,Pseudotsuga menziesii,DFGY_MH02_1_1930_10990,45.30713,-121.907223,1,2,1930
15,,Pinus monticola,DFGY_MH02_1_1934_12632,45.30713,-121.907223,1,8,1934
439,,Pseudotsuga menziesii,DFGY_MH02_1_1934_12632,45.30713,-121.907223,1,8,1934
13,,Pinus monticola,DFGY_MH02_1_1939_14427,45.30713,-121.907223,1,7,1939
392,,Pseudotsuga menziesii,DFGY_MH02_1_1939_14427,45.30713,-121.907223,1,7,1939
7,,Pinus monticola,DFGY_MH02_1_1945_16438,45.30713,-121.907223,1,1,1945
347,,Pseudotsuga menziesii,DFGY_MH02_1_1945_16438,45.30713,-121.907223,1,1,1945
315,,Pseudotsuga menziesii,DFGY_MH02_1_1952_19054,45.30713,-121.907223,1,3,1952
224,,Pseudotsuga menziesii,DFGY_MH02_1_1965_23924,45.30713,-121.907223,1,7,1965
71,,Pseudotsuga menziesii,DFGY_MH02_1_1965_23955,45.30713,-121.907223,1,8,1965
224,,Pseudotsuga menziesii,DFGY_MH02_1_1971_26177,45.30713,-121.907223,1,9,1971
210,,Pseudotsuga menziesii,DFGY_MH02_1_1983_30529,45.30713,-121.907223,1,8,1983
175,,Pseudotsuga menziesii,DFGY_MH02_1_1989_32752,45.30713,-121.907223,1,9,1989
158,,Pseudotsuga menziesii,DFGY_MH02_1_1994_34608,45.30713,-121.907223,1,10,1994
146,,Pseudotsuga menziesii,DFGY_MH02_1_1999_36434,45.30713,-121.907223,1,10,1999
139,,Pseudotsuga menziesii,DFGY_MH02_1_2005_38473,45.30713,-121.907223,1,5,2005
10,,Pinus monticola,DFGY_MH03_1_1930_10990,45.309172,-121.905994,1,2,1930
368,,Pseudotsuga menziesii,DFGY_MH03_1_1930_10990,45.309172,-121.905994,1,2,1930
10,,Pinus monticola,DFGY_MH03_1_1934_12632,45.309172,-121.905994,1,8,1934
368,,Pseudotsuga menziesii,DFGY_MH03_1_1934_12632,45.309172,-121.905994,1,8,1934
8,,Pinus monticola,DFGY_MH03_1_1939_14427,45.309172,-121.905994,1,7,1939
336,,Pseudotsuga menziesii,DFGY_MH03_1_1939_14427,45.309172,-121.905994,1,7,1939
5,,Pinus monticola,DFGY_MH03_1_1945_16438,45.309172,-121.905994,1,1,1945
281,,Pseudotsuga menziesii,DFGY_MH03_1_1945_16438,45.309172,-121.905994,1,1,1945
1,,Pinus monticola,DFGY_MH03_1_1952_19054,45.309172,-121.905994,1,3,1952
256,,Pseudotsuga menziesii,DFGY_MH03_1_1952_19054,45.309172,-121.905994,1,3,1952
241,,Pseudotsuga menziesii,DFGY_MH03_1_1965_23924,45.309172,-121.905994,1,7,1965
2,,Pseudotsuga menziesii,DFGY_MH03_1_1965_23986,45.309172,-121.905994,1,9,1965
194,,Pseudotsuga menziesii,DFGY_MH03_1_1971_26177,45.309172,-121.905994,1,9,1971
176,,Pseudotsuga menziesii,DFGY_MH03_1_1983_30529,45.309172,-121.905994,1,8,1983
153,,Pseudotsuga menziesii,DFGY_MH03_1_1989_32752,45.309172,-121.905994,1,9,1989
138,,Pseudotsuga menziesii,DFGY_MH03_1_1994_34608,45.309172,-121.905994,1,10,1994
131,,Pseudotsuga menziesii,DFGY_MH03_1_1999_36434,45.309172,-121.905994,1,10,1999
126,,Pseudotsuga menziesii,DFGY_MH03_1_2005_38565,45.309172,-121.905994,1,8,2005
13,,Pseudotsuga menziesii,DFGY_MUN2_1_1991_33420,45.828515,-121.970354,1,7,1991
12,,Pseudotsuga menziesii,DFGY_MUN2_1_1998_35947,45.828515,-121.970354,1,6,1998
12,,Pseudotsuga menziesii,DFGY_MUN2_1_2004_38200,45.828515,-121.970354,1,8,2004
12,,Pseudotsuga menziesii,DFGY_MUN2_1_2009_40026,45.828515,-121.970354,1,8,2009
17,,Pseudotsuga menziesii,DFGY_MUN2_10_1991_33420,45.828515,-121.970354,1,7,1991
17,,Pseudotsuga menziesii,DFGY_MUN2_10_1998_35947,45.828515,-121.970354,1,6,1998
17,,Pseudotsuga menziesii,DFGY_MUN2_10_2004_38200,45.828515,-121.970354,1,8,2004
16,,Pseudotsuga menziesii,DFGY_MUN2_10_2009_40026,45.828515,-121.970354,1,8,2009
9,,Pseudotsuga menziesii,DFGY_MUN2_100_1991_33420,45.828515,-121.970354,1,7,1991
9,,Pseudotsuga menziesii,DFGY_MUN2_100_1998_35947,45.828515,-121.970354,1,6,1998
11,,Pseudotsuga menziesii,DFGY_MUN2_100_2004_38200,45.828515,-121.970354,1,8,2004
14,,Pseudotsuga menziesii,DFGY_MUN2_100_2009_40026,45.828515,-121.970354,1,8,2009
11,,Pseudotsuga menziesii,DFGY_MUN2_101_1991_33420,45.828515,-121.970354,1,7,1991
11,,Pseudotsuga menziesii,DFGY_MUN2_101_1998_35947,45.828515,-121.970354,1,6,1998
11,,Pseudotsuga menziesii,DFGY_MUN2_101_2004_38200,45.828515,-121.970354,1,8,2004
10,,Pseudotsuga menziesii,DFGY_MUN2_101_2009_40026,45.828515,-121.970354,1,8,2009
17,,Pseudotsuga menziesii,DFGY_MUN2_102_1991_33420,45.828515,-121.970354,1,7,1991
17,,Pseudotsuga menziesii,DFGY_MUN2_102_1998_35947,45.828515,-121.970354,1,6,1998
16,,Pseudotsuga menziesii,DFGY_MUN2_102_2004_38200,45.828515,-121.970354,1,8,2004
16,,Pseudotsuga menziesii,DFGY_MUN2_102_2009_40026,45.828515,-121.970354,1,8,2009
58,,Pseudotsuga menziesii,DFGY_MUN2_104_1991_33420,45.828515,-121.970354,1,7,1991
50,,Pseudotsuga menziesii,DFGY_MUN2_104_1998_35947,45.828515,-121.970354,1,6,1998
47,,Pseudotsuga menziesii,DFGY_MUN2_104_2004_38200,45.828515,-121.970354,1,8,2004
49,,Pseudotsuga menziesii,DFGY_MUN2_104_2009_40026,45.828515,-121.970354,1,8,2009
20,,Pseudotsuga menziesii,DFGY_MUN2_105_1991_33420,45.828515,-121.970354,1,7,1991
19,,Pseudotsuga menziesii,DFGY_MUN2_105_1998_35947,45.828515,-121.970354,1,6,1998
19,,Pseudotsuga menziesii,DFGY_MUN2_105_2004_38200,45.828515,-121.970354,1,8,2004
19,,Pseudotsuga menziesii,DFGY_MUN2_105_2009_40026,45.828515,-121.970354,1,8,2009
10,,Pseudotsuga menziesii,DFGY_MUN2_106_1991_33420,45.828515,-121.970354,1,7,1991
10,,Pseudotsuga menziesii,DFGY_MUN2_106_1998_35947,45.828515,-121.970354,1,6,1998
10,,Pseudotsuga menziesii,DFGY_MUN2_106_2004_38200,45.828515,-121.970354,1,8,2004
10,,Pseudotsuga menziesii,DFGY_MUN2_106_2009_40026,45.828515,-121.970354,1,8,2009
17,,Pseudotsuga menziesii,DFGY_MUN2_11_1991_33420,45.828515,-121.970354,1,7,1991
17,,Pseudotsuga menziesii,DFGY_MUN2_11_1998_35947,45.828515,-121.970354,1,6,1998
17,,Pseudotsuga menziesii,DFGY_MUN2_11_2004_38200,45.828515,-121.970354,1,8,2004
17,,Pseudotsuga menziesii,DFGY_MUN2_11_2009_40026,45.828515,-121.970354,1,8,2009
25,,Pseudotsuga menziesii,DFGY_MUN2_12_1991_33420,45.828515,-121.970354,1,7,1991
23,,Pseudotsuga menziesii,DFGY_MUN2_12_1998_35947,45.828515,-121.970354,1,6,1998
22,,Pseudotsuga menziesii,DFGY_MUN2_12_2004_38200,45.828515,-121.970354,1,8,2004
22,,Pseudotsuga menziesii,DFGY_MUN2_12_2009_40026,45.828515,-121.970354,1,8,2009
13,,Pseudotsuga menziesii,DFGY_MUN2_13_1991_33420,45.828515,-121.970354,1,7,1991
12,,Pseudotsuga menziesii,DFGY_MUN2_13_1998_35947,45.828515,-121.970354,1,6,1998
11,,Pseudotsuga menziesii,DFGY_MUN2_13_2004_38200,45.828515,-121.970354,1,8,2004
10,,Pseudotsuga menziesii,DFGY_MUN2_13_2009_40026,45.828515,-121.970354,1,8,2009
1,,Pinus monticola,DFGY_MUN2_14_1991_33420,45.828515,-121.970354,1,7,1991
19,,Pseudotsuga menziesii,DFGY_MUN2_14_1991_33420,45.828515,-121.970354,1,7,1991
1,,Pinus monticola,DFGY_MUN2_14_1998_35947,45.828515,-121.970354,1,6,1998
18,,Pseudotsuga menziesii,DFGY_MUN2_14_1998_35947,45.828515,-121.970354,1,6,1998
1,,Pinus monticola,DFGY_MUN2_14_2004_38200,45.828515,-121.970354,1,8,2004
18,,Pseudotsuga menziesii,DFGY_MUN2_14_2004_38200,45.828515,-121.970354,1,8,2004
1,,Pinus monticola,DFGY_MUN2_14_2009_40026,45.828515,-121.970354,1,8,2009
18,,Pseudotsuga menziesii,DFGY_MUN2_14_2009_40026,45.828515,-121.970354,1,8,2009
1,,Pinus monticola,DFGY_MUN2_15_1991_33420,45.828515,-121.970354,1,7,1991
8,,Pseudotsuga menziesii,DFGY_MUN2_15_1991_33420,45.828515,-121.970354,1,7,1991
1,,Pinus monticola,DFGY_MUN2_15_1998_35947,45.828515,-121.970354,1,6,1998
8,,Pseudotsuga menziesii,DFGY_MUN2_15_1998_35947,45.828515,-121.970354,1,6,1998
1,,Pinus monticola,DFGY_MUN2_15_2004_38200,45.828515,-121.970354,1,8,2004
8,,Pseudotsuga menziesii,DFGY_MUN2_15_2004_38200,45.828515,-121.970354,1,8,2004
1,,Pinus monticola,DFGY_MUN2_15_2009_40026,45.828515,-121.970354,1,8,2009
8,,Pseudotsuga menziesii,DFGY_MUN2_15_2009_40026,45.828515,-121.970354,1,8,2009
34,,Pseudotsuga menziesii,DFGY_MUN2_16_1991_33420,45.828515,-121.970354,1,7,1991
31,,Pseudotsuga menziesii,DFGY_MUN2_16_1998_35947,45.828515,-121.970354,1,6,1998
30,,Pseudotsuga menziesii,DFGY_MUN2_16_2004_38200,45.828515,-121.970354,1,8,2004
29,,Pseudotsuga menziesii,DFGY_MUN2_16_2009_40026,45.828515,-121.970354,1,8,2009
1,,Pinus monticola,DFGY_MUN2_17_1991_33420,45.828515,-121.970354,1,7,1991
12,,Pseudotsuga menziesii,DFGY_MUN2_17_1991_33420,45.828515,-121.970354,1,7,1991
1,,Pinus monticola,DFGY_MUN2_17_1998_35947,45.828515,-121.970354,1,6,1998
11,,Pseudotsuga menziesii,DFGY_MUN2_17_1998_35947,45.828515,-121.970354,1,6,1998
1,,Pinus monticola,DFGY_MUN2_17_2004_38200,45.828515,-121.970354,1,8,2004
10,,Pseudotsuga menziesii,DFGY_MUN2_17_2004_38200,45.828515,-121.970354,1,8,2004
1,,Pinus monticola,DFGY_MUN2_17_2009_40026,45.828515,-121.970354,1,8,2009
10,,Pseudotsuga menziesii,DFGY_MUN2_17_2009_40026,45.828515,-121.970354,1,8,2009
31,,Pseudotsuga menziesii,DFGY_MUN2_18_1991_33420,45.828515,-121.970354,1,7,1991
1,,Pseudotsuga menziesii,DFGY_MUN2_18_1991_38200,45.828515,-121.970354,1,8,1991
28,,Pseudotsuga menziesii,DFGY_MUN2_18_1998_35947,45.828515,-121.970354,1,6,1998
1,,Pseudotsuga menziesii,DFGY_MUN2_18_1998_38200,45.828515,-121.970354,1,8,1998
29,,Pseudotsuga menziesii,DFGY_MUN2_18_2004_38200,45.828515,-121.970354,1,8,2004
29,,Pseudotsuga menziesii,DFGY_MUN2_18_2009_40026,45.828515,-121.970354,1,8,2009
20,,Pseudotsuga menziesii,DFGY_MUN2_19_1991_33420,45.828515,-121.970354,1,7,1991
19,,Pseudotsuga menziesii,DFGY_MUN2_19_1998_35947,45.828515,-121.970354,1,6,1998
19,,Pseudotsuga menziesii,DFGY_MUN2_19_2004_38200,45.828515,-121.970354,1,8,2004
19,,Pseudotsuga menziesii,DFGY_MUN2_19_2009_40026,45.828515,-121.970354,1,8,2009
1,,Pinus monticola,DFGY_MUN2_2_1991_33420,45.828515,-121.970354,1,7,1991
10,,Pseudotsuga menziesii,DFGY_MUN2_2_1991_33420,45.828515,-121.970354,1,7,1991
1,,Pinus monticola,DFGY_MUN2_2_1998_35947,45.828515,-121.970354,1,6,1998
9,,Pseudotsuga menziesii,DFGY_MUN2_2_1998_35947,45.828515,-121.970354,1,6,1998
1,,Pinus monticola,DFGY_MUN2_2_2004_38200,45.828515,-121.970354,1,8,2004
9,,Pseudotsuga menziesii,DFGY_MUN2_2_2004_38200,45.828515,-121.970354,1,8,2004
1,,Pinus monticola,DFGY_MUN2_2_2009_40026,45.828515,-121.970354,1,8,2009
8,,Pseudotsuga menziesii,DFGY_MUN2_2_2009_40026,45.828515,-121.970354,1,8,2009
4,,Pinus monticola,DFGY_MUN2_20_1991_33420,45.828515,-121.970354,1,7,1991
11,,Pseudotsuga menziesii,DFGY_MUN2_20_1991_33420,45.828515,-121.970354,1,7,1991
10,,Pseudotsuga menziesii,DFGY_MUN2_20_1998_35947,45.828515,-121.970354,1,6,1998
9,,Pseudotsuga menziesii,DFGY_MUN2_20_2004_38200,45.828515,-121.970354,1,8,2004
9,,Pseudotsuga menziesii,DFGY_MUN2_20_2009_40026,45.828515,-121.970354,1,8,2009
22,,Pseudotsuga menziesii,DFGY_MUN2_21_1991_33420,45.828515,-121.970354,1,7,1991
1,,Pseudotsuga menziesii,DFGY_MUN2_21_1991_33451,45.828515,-121.970354,1,8,1991
40,,Pseudotsuga menziesii,DFGY_MUN2_21_1998_35947,45.828515,-121.970354,1,6,1998
1,,Pseudotsuga menziesii,DFGY_MUN2_21_1998_36008,45.828515,-121.970354,1,8,1998
41,,Pseudotsuga menziesii,DFGY_MUN2_21_2004_38200,45.828515,-121.970354,1,8,2004
53,,Pseudotsuga menziesii,DFGY_MUN2_21_2009_40026,45.828515,-121.970354,1,8,2009
24,,Pseudotsuga menziesii,DFGY_MUN2_22_1991_33420,45.828515,-121.970354,1,7,1991
3,,Pseudotsuga menziesii,DFGY_MUN2_22_1991_33451,45.828515,-121.970354,1,8,1991
30,,Pseudotsuga menziesii,DFGY_MUN2_22_1998_35947,45.828515,-121.970354,1,6,1998
3,,Pseudotsuga menziesii,DFGY_MUN2_22_1998_36008,45.828515,-121.970354,1,8,1998
33,,Pseudotsuga menziesii,DFGY_MUN2_22_2004_38200,45.828515,-121.970354,1,8,2004
39,,Pseudotsuga menziesii,DFGY_MUN2_22_2009_40026,45.828515,-121.970354,1,8,2009
24,,Pseudotsuga menziesii,DFGY_MUN2_23_1991_33420,45.828515,-121.970354,1,7,1991
22,,Pseudotsuga menziesii,DFGY_MUN2_23_1998_35947,45.828515,-121.970354,1,6,1998
18,,Pseudotsuga menziesii,DFGY_MUN2_23_2004_38200,45.828515,-121.970354,1,8,2004
18,,Pseudotsuga menziesii,DFGY_MUN2_23_2009_40026,45.828515,-121.970354,1,8,2009
1,,Pinus monticola,DFGY_MUN2_25_1991_33420,45.828515,-121.970354,1,7,1991
1,,Pseudotsuga menziesii,DFGY_MUN2_25_1991_33420,45.828515,-121.970354,1,7,1991
1,,Pinus monticola,DFGY_MUN2_25_1998_35947,45.828515,-121.970354,1,6,1998
1,,Pseudotsuga menziesii,DFGY_MUN2_25_1998_35947,45.828515,-121.970354,1,6,1998
1,,Pinus monticola,DFGY_MUN2_25_2004_38200,45.828515,-121.970354,1,8,2004
1,,Pseudotsuga menziesii,DFGY_MUN2_25_2004_38200,45.828515,-121.970354,1,8,2004
1,,Pseudotsuga menziesii,DFGY_MUN2_25_2009_40026,45.828515,-121.970354,1,8,2009
1,,Pinus monticola,DFGY_MUN2_26_1991_33420,45.828515,-121.970354,1,7,1991
5,,Pseudotsuga menziesii,DFGY_MUN2_26_1991_33420,45.828515,-121.970354,1,7,1991
5,,Pseudotsuga menziesii,DFGY_MUN2_26_1998_35947,45.828515,-121.970354,1,6,1998
4,,Pseudotsuga menziesii,DFGY_MUN2_26_2004_38200,45.828515,-121.970354,1,8,2004
3,,Pseudotsuga menziesii,DFGY_MUN2_26_2009_40026,45.828515,-121.970354,1,8,2009
6,,Pseudotsuga menziesii,DFGY_MUN2_27_1991_33420,45.828515,-121.970354,1,7,1991
6,,Pseudotsuga menziesii,DFGY_MUN2_27_1998_35947,45.828515,-121.970354,1,6,1998
6,,Pseudotsuga menziesii,DFGY_MUN2_27_2004_38200,45.828515,-121.970354,1,8,2004
6,,Pseudotsuga menziesii,DFGY_MUN2_27_2009_40026,45.828515,-121.970354,1,8,2009
18,,Pseudotsuga menziesii,DFGY_MUN2_28_1991_33420,45.828515,-121.970354,1,7,1991
16,,Pseudotsuga menziesii,DFGY_MUN2_28_1998_35947,45.828515,-121.970354,1,6,1998
15,,Pseudotsuga menziesii,DFGY_MUN2_28_2004_38200,45.828515,-121.970354,1,8,2004
15,,Pseudotsuga menziesii,DFGY_MUN2_28_2009_40026,45.828515,-121.970354,1,8,2009
1,,Pinus monticola,DFGY_MUN2_29_1991_33420,45.828515,-121.970354,1,7,1991
14,,Pseudotsuga menziesii,DFGY_MUN2_29_1991_33420,45.828515,-121.970354,1,7,1991
1,,Pinus monticola,DFGY_MUN2_29_1998_35947,45.828515,-121.970354,1,6,1998
13,,Pseudotsuga menziesii,DFGY_MUN2_29_1998_35947,45.828515,-121.970354,1,6,1998
1,,Pinus monticola,DFGY_MUN2_29_2004_38200,45.828515,-121.970354,1,8,2004
13,,Pseudotsuga menziesii,DFGY_MUN2_29_2004_38200,45.828515,-121.970354,1,8,2004
1,,Pinus monticola,DFGY_MUN2_29_2009_40026,45.828515,-121.970354,1,8,2009
13,,Pseudotsuga menziesii,DFGY_MUN2_29_2009_40026,45.828515,-121.970354,1,8,2009
5,,Pseudotsuga menziesii,DFGY_MUN2_30_1991_33420,45.828515,-121.970354,1,7,1991
5,,Pseudotsuga menziesii,DFGY_MUN2_30_1998_35947,45.828515,-121.970354,1,6,1998
5,,Pseudotsuga menziesii,DFGY_MUN2_30_2004_38200,45.828515,-121.970354,1,8,2004
5,,Pseudotsuga menziesii,DFGY_MUN2_30_2009_40026,45.828515,-121.970354,1,8,2009
4,,Pseudotsuga menziesii,DFGY_MUN2_31_1991_33420,45.828515,-121.970354,1,7,1991
4,,Pseudotsuga menziesii,DFGY_MUN2_31_1998_35947,45.828515,-121.970354,1,6,1998
4,,Pseudotsuga menziesii,DFGY_MUN2_31_2004_38200,45.828515,-121.970354,1,8,2004
4,,Pseudotsuga menziesii,DFGY_MUN2_31_2009_40026,45.828515,-121.970354,1,8,2009
7,,Pseudotsuga menziesii,DFGY_MUN2_32_1991_33420,45.828515,-121.970354,1,7,1991
6,,Pseudotsuga menziesii,DFGY_MUN2_32_1998_35947,45.828515,-121.970354,1,6,1998
6,,Pseudotsuga menziesii,DFGY_MUN2_32_2004_38200,45.828515,-121.970354,1,8,2004
6,,Pseudotsuga menziesii,DFGY_MUN2_32_2009_40026,45.828515,-121.970354,1,8,2009
8,,Pseudotsuga menziesii,DFGY_MUN2_33_1991_33420,45.828515,-121.970354,1,7,1991
7,,Pseudotsuga menziesii,DFGY_MUN2_33_1998_35947,45.828515,-121.970354,1,6,1998
7,,Pseudotsuga menziesii,DFGY_MUN2_33_2004_38200,45.828515,-121.970354,1,8,2004
7,,Pseudotsuga menziesii,DFGY_MUN2_33_2009_40026,45.828515,-121.970354,1,8,2009
14,,Pseudotsuga menziesii,DFGY_MUN2_34_1991_33420,45.828515,-121.970354,1,7,1991
14,,Pseudotsuga menziesii,DFGY_MUN2_34_1998_35947,45.828515,-121.970354,1,6,1998
14,,Pseudotsuga menziesii,DFGY_MUN2_34_2004_38200,45.828515,-121.970354,1,8,2004
14,,Pseudotsuga menziesii,DFGY_MUN2_34_2009_40026,45.828515,-121.970354,1,8,2009
9,,Pseudotsuga menziesii,DFGY_MUN2_35_1991_33420,45.828515,-121.970354,1,7,1991
9,,Pseudotsuga menziesii,DFGY_MUN2_35_1998_35947,45.828515,-121.970354,1,6,1998
7,,Pseudotsuga menziesii,DFGY_MUN2_35_2004_38200,45.828515,-121.970354,1,8,2004
7,,Pseudotsuga menziesii,DFGY_MUN2_35_2009_40026,45.828515,-121.970354,1,8,2009
20,,Pseudotsuga menziesii,DFGY_MUN2_36_1991_33420,45.828515,-121.970354,1,7,1991
20,,Pseudotsuga menziesii,DFGY_MUN2_36_1998_35947,45.828515,-121.970354,1,6,1998
20,,Pseudotsuga menziesii,DFGY_MUN2_36_2004_38200,45.828515,-121.970354,1,8,2004
20,,Pseudotsuga menziesii,DFGY_MUN2_36_2009_40026,45.828515,-121.970354,1,8,2009
9,,Pseudotsuga menziesii,DFGY_MUN2_37_1991_33420,45.828515,-121.970354,1,7,1991
9,,Pseudotsuga menziesii,DFGY_MUN2_37_1998_35947,45.828515,-121.970354,1,6,1998
9,,Pseudotsuga menziesii,DFGY_MUN2_37_2004_38200,45.828515,-121.970354,1,8,2004
9,,Pseudotsuga menziesii,DFGY_MUN2_37_2009_40026,45.828515,-121.970354,1,8,2009
6,,Pseudotsuga menziesii,DFGY_MUN2_38_1991_33420,45.828515,-121.970354,1,7,1991
6,,Pseudotsuga menziesii,DFGY_MUN2_38_1998_35947,45.828515,-121.970354,1,6,1998
4,,Pseudotsuga menziesii,DFGY_MUN2_38_2004_38200,45.828515,-121.970354,1,8,2004
4,,Pseudotsuga menziesii,DFGY_MUN2_38_2009_40026,45.828515,-121.970354,1,8,2009
5,,Pseudotsuga menziesii,DFGY_MUN2_39_1991_33420,45.828515,-121.970354,1,7,1991
4,,Pseudotsuga menziesii,DFGY_MUN2_39_1998_35947,45.828515,-121.970354,1,6,1998
4,,Pseudotsuga menziesii,DFGY_MUN2_39_2004_38200,45.828515,-121.970354,1,8,2004
4,,Pseudotsuga menziesii,DFGY_MUN2_39_2009_40026,45.828515,-121.970354,1,8,2009
4,,Pseudotsuga menziesii,DFGY_MUN2_40_1991_33420,45.828515,-121.970354,1,7,1991
4,,Pseudotsuga menziesii,DFGY_MUN2_40_1998_35947,45.828515,-121.970354,1,6,1998
4,,Pseudotsuga menziesii,DFGY_MUN2_40_2004_38200,45.828515,-121.970354,1,8,2004
4,,Pseudotsuga menziesii,DFGY_MUN2_40_2009_40026,45.828515,-121.970354,1,8,2009
7,,Pseudotsuga menziesii,DFGY_MUN2_41_1991_33420,45.828515,-121.970354,1,7,1991
7,,Pseudotsuga menziesii,DFGY_MUN2_41_1998_35947,45.828515,-121.970354,1,6,1998
6,,Pseudotsuga menziesii,DFGY_MUN2_41_2004_38200,45.828515,-121.970354,1,8,2004
6,,Pseudotsuga menziesii,DFGY_MUN2_41_2009_40026,45.828515,-121.970354,1,8,2009
10,,Pseudotsuga menziesii,DFGY_MUN2_42_1991_33420,45.828515,-121.970354,1,7,1991
9,,Pseudotsuga menziesii,DFGY_MUN2_42_1998_35947,45.828515,-121.970354,1,6,1998
9,,Pseudotsuga menziesii,DFGY_MUN2_42_2004_38200,45.828515,-121.970354,1,8,2004
9,,Pseudotsuga menziesii,DFGY_MUN2_42_2009_40026,45.828515,-121.970354,1,8,2009
10,,Pseudotsuga menziesii,DFGY_MUN2_43_1991_33420,45.828515,-121.970354,1,7,1991
9,,Pseudotsuga menziesii,DFGY_MUN2_43_1998_35947,45.828515,-121.970354,1,6,1998
9,,Pseudotsuga menziesii,DFGY_MUN2_43_2004_38200,45.828515,-121.970354,1,8,2004
9,,Pseudotsuga menziesii,DFGY_MUN2_43_2009_40026,45.828515,-121.970354,1,8,2009
22,,Pseudotsuga menziesii,DFGY_MUN2_44_1991_33420,45.828515,-121.970354,1,7,1991
21,,Pseudotsuga menziesii,DFGY_MUN2_44_1998_35947,45.828515,-121.970354,1,6,1998
20,,Pseudotsuga menziesii,DFGY_MUN2_44_2004_38200,45.828515,-121.970354,1,8,2004
20,,Pseudotsuga menziesii,DFGY_MUN2_44_2009_40026,45.828515,-121.970354,1,8,2009
16,,Pseudotsuga menziesii,DFGY_MUN2_45_1991_33420,45.828515,-121.970354,1,7,1991
